antecedente;consecuente;items_antecedente;items_consecuente;soporte_antecedente;soporte_consecuente;soporte;confianza;lift;leverage;conviccion;App
['crédito'];['aplicación', 'app'];1;2;0,048654244306418216;0,022774327122153208;0,005175983436853002;0,10638297872340426;4,671179883945841;0,004067915761137473;1,093562062506162;Banco Chile
['crédito', 'aplicación'];['app'];2;1;0,013457556935817806;0,19254658385093168;0,005175983436853002;0,3846153846153846;1,997518610421836;0,0025847768218818716;1,312111801242236;Banco Chile
['aplicación', 'app'];['crédito'];2;1;0,022774327122153208;0,048654244306418216;0,005175983436853002;0,2272727272727273;4,671179883945842;0,004067915761137473;1,2311533308975764;Banco Chile
['crédito', 'app'];['aplicación'];2;1;0,012422360248447204;0,2122153209109731;0,005175983436853002;0,4166666666666667;1,9634146341463414;0,0025397682702570632;1,3504880212954748;Banco Chile
['tarjeta'];['actualización'];1;1;0,06314699792960662;0,12008281573498965;0,005175983436853002;0,08196721311475409;0,6825890333521764;-0,0024068858797457234;0,9584812185743862;Banco Chile
['ultimo'];['actualización'];1;1;0,011387163561076604;0,12008281573498965;0,005175983436853002;0,4545454545454546;3,785266457680251;0,0038085807732040518;1,6131815044858524;Banco Chile
['banco', 'cambiar'];['aplicación'];2;1;0,012422360248447204;0,2122153209109731;0,005175983436853002;0,4166666666666667;1,9634146341463414;0,0025397682702570632;1,3504880212954748;Banco Chile
['banco', 'aplicación'];['cambiar'];2;1;0,037267080745341616;0,038302277432712216;0,005175983436853002;0,1388888888888889;3,626126126126126;0,00374856937103764;1,1168102584652373;Banco Chile
['cambiar', 'aplicación'];['banco'];2;1;0,013457556935817806;0,15217391304347827;0,005175983436853002;0,3846153846153846;2,527472527472527;0,003128094337924205;1,3777173913043477;Banco Chile
['cambiar'];['banco', 'aplicación'];1;2;0,038302277432712216;0,037267080745341616;0,005175983436853002;0,13513513513513514;3,626126126126126;0,00374856937103764;1,1131599378881987;Banco Chile
['banco', 'clave'];['aplicación'];2;1;0,015527950310559006;0,2122153209109731;0,005175983436853002;0,3333333333333333;1,570731707317073;0,0018807144786080784;1,1816770186335404;Banco Chile
['banco', 'aplicación'];['clave'];2;1;0,037267080745341616;0,06625258799171843;0,005175983436853002;0,1388888888888889;2,0963541666666665;0,0027069428905777807;1,0843518332999398;Banco Chile
['clave', 'aplicación'];['banco'];2;1;0,013457556935817806;0,15217391304347827;0,005175983436853002;0,3846153846153846;2,527472527472527;0,003128094337924205;1,3777173913043477;Banco Chile
['clave'];['banco', 'aplicación'];1;2;0,06625258799171843;0,037267080745341616;0,005175983436853002;0,078125;2,0963541666666665;0,0027069428905777807;1,0443204547847142;Banco Chile
['cerrar'];['sesión'];1;1;0,051759834368530024;0,026915113871635612;0,005175983436853002;0,09999999999999999;3,715384615384615;0,003782861600847018;1,081205429031516;Banco Chile
['banco', 'aplicación'];['crédito'];2;1;0,037267080745341616;0,048654244306418216;0,005175983436853002;0,1388888888888889;2,8546099290780145;0,003362781785682137;1,1047886195151273;Banco Chile
['crédito', 'aplicación'];['banco'];2;1;0,013457556935817806;0,15217391304347827;0,005175983436853002;0,3846153846153846;2,527472527472527;0,003128094337924205;1,3777173913043477;Banco Chile
['crédito'];['banco', 'aplicación'];1;2;0,048654244306418216;0,037267080745341616;0,005175983436853002;0,10638297872340426;2,854609929078014;0,003362781785682137;1,0773439810706893;Banco Chile
['banco', 'necesitar'];['aplicación'];2;1;0,005175983436853002;0,2122153209109731;0,005175983436853002;1,0;4,712195121951219;0,00407756045077136;inf;Banco Chile
['banco', 'aplicación'];['necesitar'];2;1;0,037267080745341616;0,026915113871635612;0,005175983436853002;0,1388888888888889;5,160256410256411;0,0041729357149286935;1,1300340613103586;Banco Chile
['necesitar', 'aplicación'];['banco'];2;1;0,010351966873706004;0,15217391304347827;0,005175983436853002;0,5;3,2857142857142856;0,003600684129984697;1,6956521739130435;Banco Chile
['necesitar'];['banco', 'aplicación'];1;2;0,026915113871635612;0,037267080745341616;0,005175983436853002;0,1923076923076923;5,16025641025641;0,0041729357149286935;1,1919550428867198;Banco Chile
['banco', 'pagar'];['aplicación'];2;1;0,017598343685300208;0,2122153209109731;0,005175983436853002;0,29411764705882354;1,3859397417503587;0,0014413452841754216;1,1160282953761216;Banco Chile
['volver'];['actualización'];1;1;0,038302277432712216;0,12008281573498965;0,005175983436853002;0,13513513513513514;1,125349487418453;0,0005765381136701685;1,0174042443064182;Banco Chile
['pedir', 'app'];['actualizar'];2;1;0,020703933747412008;0,10351966873706005;0,005175983436853002;0,25;2,415;0,0030327190737668725;1,1953071083505866;Banco Chile
['transferencia', 'actualización'];['app'];2;1;0,021739130434782608;0,19254658385093168;0,005175983436853002;0,2380952380952381;1,2365591397849462;0,0009901881357457917;1,059782608695652;Banco Chile
['pagar', 'línea'];['actualización'];2;1;0,011387163561076604;0,12008281573498965;0,005175983436853002;0,4545454545454546;3,785266457680251;0,0038085807732040518;1,6131815044858524;Banco Chile
['problema', 'actualización'];['pedir'];2;1;0,018633540372670808;0,050724637681159424;0,005175983436853002;0,2777777777777778;5,476190476190476;0,004230803852732019;1,31438127090301;Banco Chile
['problema', 'pedir'];['actualización'];2;1;0,012422360248447204;0,12008281573498965;0,005175983436853002;0,4166666666666667;3,469827586206897;0,003684271440145056;1,5084294587400178;Banco Chile
['línea'];['pagar', 'actualización'];1;2;0,016563146997929608;0,008281573498964804;0,005175983436853002;0,3125;37,734375;0,0050388145176154895;1,4424995294560512;Banco Chile
['pagar'];['línea', 'actualización'];1;2;0,06418219461697723;0,006211180124223602;0,005175983436853002;0,08064516129032258;12,983870967741936;0,004777336265318982;1,0809632777596165;Banco Chile
['línea', 'actualización'];['pagar'];2;1;0,006211180124223602;0,06418219461697723;0,005175983436853002;0,8333333333333334;12,983870967741934;0,004777336265318982;5,6149068322981375;Banco Chile
['pagar', 'actualización'];['línea'];2;1;0,008281573498964804;0,016563146997929608;0,005175983436853002;0,625;37,734375;0,0050388145176154895;2,622498274672188;Banco Chile
['crédito'];['línea', 'actualización'];1;2;0,048654244306418216;0,006211180124223602;0,005175983436853002;0,10638297872340426;17,127659574468087;0,004873783161657858;1,1120970127181307;Banco Chile
['actualizar', 'app'];['pedir'];2;1;0,026915113871635612;0,050724637681159424;0,005175983436853002;0,1923076923076923;3,7912087912087906;0,0038107240375671375;1,1752933057280883;Banco Chile
['línea'];['crédito', 'actualización'];1;2;0,016563146997929608;0,006211180124223602;0,005175983436853002;0,3125;50,3125;0,005073106747424868;1,445511010728402;Banco Chile
['línea', 'crédito'];['actualización'];2;1;0,013457556935817806;0,12008281573498965;0,005175983436853002;0,3846153846153846;3,2029177718832886;0,0035599621070860604;1,4298654244306417;Banco Chile
['crédito', 'actualización'];['línea'];2;1;0,006211180124223602;0,016563146997929608;0,005175983436853002;0,8333333333333334;50,3125;0,005073106747424868;5,900621118012424;Banco Chile
['línea', 'actualización'];['crédito'];2;1;0,006211180124223602;0,048654244306418216;0,005175983436853002;0,8333333333333334;17,127659574468087;0,004873783161657858;5,708074534161492;Banco Chile
['actualización', 'app'];['transferencia'];2;1;0,031055900621118012;0,12732919254658384;0,005175983436853002;0,16666666666666666;1,3089430894308944;0,001221660686959094;1,0472049689440994;Banco Chile
['transferencia', 'app'];['actualización'];2;1;0,023809523809523808;0,12008281573498965;0,005175983436853002;0,2173913043478261;1,810344827586207;0,002316868776496106;1,1243386243386244;Banco Chile
['actualización', 'pedir'];['problema'];2;1;0,016563146997929608;0,11180124223602485;0,005175983436853002;0,3125;2,795138888888889;0,003324203027146586;1,2919254658385093;Banco Chile
['pedir'];['problema', 'actualización'];1;2;0,050724637681159424;0,018633540372670808;0,005175983436853002;0,1020408163265306;5,476190476190475;0,004230803852732019;1,092885375494071;Banco Chile
['problema', 'transferencia'];['actualización'];2;1;0,021739130434782608;0,12008281573498965;0,005175983436853002;0,2380952380952381;1,9827586206896552;0,002565487442614097;1,1548913043478262;Banco Chile
['problema', 'actualización'];['transferencia'];2;1;0,018633540372670808;0,12732919254658384;0,005175983436853002;0,2777777777777778;2,1815718157181574;0,002803389786916657;1,20831342570473;Banco Chile
['transferencia', 'actualización'];['problema'];2;1;0,021739130434782608;0,11180124223602485;0,005175983436853002;0,2380952380952381;2,1296296296296298;0,0027455216491133316;1,1657608695652175;Banco Chile
['opción', 'actualizar'];['aplicación'];2;1;0,009316770186335404;0,2122153209109731;0,005175983436853002;0,5555555555555556;2,617886178861789;0,0031988220619060476;1,7725155279503106;Banco Chile
['opción', 'aplicación'];['actualizar'];2;1;0,011387163561076604;0,10351966873706005;0,005175983436853002;0,4545454545454546;4,390909090909091;0,003997188037155631;1,6435472739820567;Banco Chile
['actualizar', 'aplicación'];['opción'];2;1;0,030020703933747412;0,061076604554865424;0,005175983436853002;0,1724137931034483;2,822910578609001;0,0033424207742328185;1,134532436162871;Banco Chile
['opción'];['actualizar', 'aplicación'];1;2;0,061076604554865424;0,030020703933747412;0,005175983436853002;0,0847457627118644;2,8229105786090005;0,0033424207742328185;1,0597921938501649;Banco Chile
['actualizar', 'pedir'];['aplicación'];2;1;0,014492753623188406;0,2122153209109731;0,005175983436853002;0,35714285714285715;1,6829268292682926;0,0021003990758244064;1,2254428341384864;Banco Chile
['actualizar', 'aplicación'];['pedir'];2;1;0,030020703933747412;0,050724637681159424;0,005175983436853002;0,1724137931034483;3,399014778325123;0,003653194106880307;1,1470410628019323;Banco Chile
['pedir', 'aplicación'];['actualizar'];2;1;0,011387163561076604;0,10351966873706005;0,005175983436853002;0,4545454545454546;4,390909090909091;0,003997188037155631;1,6435472739820567;Banco Chile
['pedir'];['actualizar', 'aplicación'];1;2;0,050724637681159424;0,030020703933747412;0,005175983436853002;0,1020408163265306;3,3990147783251228;0,003653194106880307;1,0802042160737813;Banco Chile
['problema', 'actualizar'];['aplicación'];2;1;0,013457556935817806;0,2122153209109731;0,005175983436853002;0,3846153846153846;1,8123827392120073;0,002320083673040735;1,2801501035196687;Banco Chile
['problema', 'aplicación'];['actualizar'];2;1;0,028985507246376812;0,10351966873706005;0,005175983436853002;0,17857142857142858;1,7249999999999999;0,002175413328532421;1,0913673597983617;Banco Chile
['actualizar', 'aplicación'];['problema'];2;1;0,030020703933747412;0,11180124223602485;0,005175983436853002;0,1724137931034483;1,542145593869732;0,0018196314442601234;1,07324016563147;Banco Chile
['actualizar', 'pedir'];['app'];2;1;0,014492753623188406;0,19254658385093168;0,005175983436853002;0,35714285714285715;1,8548387096774193;0,0023854532361148617;1,2560386473429952;Banco Chile
['inestabilidad'];['llevar', 'presentar', 'intentar', 'servicio'];1;4;0,025879917184265012;0,005175983436853002;0,005175983436853002;0,19999999999999998;38,64;0,005042029414160119;1,2435300207039337;Banco Chile
['servicio'];['excelente'];1;1;0,05281285878300804;0,10677382319173363;0,024110218140068886;0,45652173913043476;4,275596072931276;0,01847118729412199;1,64353616532721;Banco Falabella
['excelente'];['servicio'];1;1;0,10677382319173363;0,05281285878300804;0,024110218140068886;0,22580645161290325;4,275596072931276;0,01847118729412199;1,2234500574052813;Banco Falabella
['fácil'];['rápido'];1;1;0,10562571756601608;0,07807118254879448;0,022962112514351322;0,2173913043478261;2,784526854219949;0,014715787836407472;1,178020155632096;Banco Falabella
['rápido'];['fácil'];1;1;0,07807118254879448;0,10562571756601608;0,022962112514351322;0,29411764705882354;2,784526854219949;0,014715787836407472;1,267030233448144;Banco Falabella
['app'];['banco'];1;1;0,1182548794489093;0,10562571756601608;0,01951779563719862;0,16504854368932037;1,5625791473195438;0,0070270391397248486;1,0711691987290737;Banco Falabella
['aplicación'];['excelente'];1;1;0,13432835820895522;0,10677382319173363;0,01951779563719862;0,14529914529914528;1,3608124253285543;0,005175043268159775;1,0450746268656714;Banco Falabella
['excelente'];['aplicación'];1;1;0,10677382319173363;0,13432835820895522;0,01951779563719862;0,1827956989247312;1,3608124253285545;0,005175043268159775;1,0593087195600943;Banco Falabella
['banco'];['app'];1;1;0,10562571756601608;0,1182548794489093;0,01951779563719862;0,18478260869565216;1,5625791473195438;0,0070270391397248486;1,0816073478760044;Banco Falabella
['banco'];['aplicación'];1;1;0,10562571756601608;0,13432835820895522;0,014925373134328358;0,14130434782608695;1,0519323671497585;0,0007368439090426164;1,0081239372756472;Banco Falabella
['aplicación'];['banco'];1;1;0,13432835820895522;0,10562571756601608;0,014925373134328358;0,1111111111111111;1,0519323671497585;0,0007368439090426164;1,006171067738232;Banco Falabella
['tarjeta'];['banco'];1;1;0,07462686567164178;0,10562571756601608;0,014925373134328358;0,2;1,8934782608695653;0,007042856898058503;1,11796785304248;Banco Falabella
['banco'];['tarjeta'];1;1;0,10562571756601608;0,07462686567164178;0,014925373134328358;0,14130434782608695;1,8934782608695653;0,007042856898058503;1,0776497260532778;Banco Falabella
['tarjeta'];['crédito'];1;1;0,07462686567164178;0,021814006888633754;0,013777267508610792;0,18461538461538463;8,463157894736844;0,012149356546772452;1,1996620670233737;Banco Falabella
['fácil'];['app'];1;1;0,10562571756601608;0,1182548794489093;0,013777267508610792;0,13043478260869565;1,102997045166737;0,001286511011137019;1,0140068886337543;Banco Falabella
['app'];['fácil'];1;1;0,1182548794489093;0,10562571756601608;0,013777267508610792;0,11650485436893203;1,1029970451667368;0,001286511011137019;1,0123137482494544;Banco Falabella
['crédito'];['tarjeta'];1;1;0,021814006888633754;0,07462686567164178;0,013777267508610792;0,631578947368421;8,463157894736842;0,012149356546772452;2,5117270788912576;Banco Falabella
['amigable'];['fácil'];1;1;0,03788748564867968;0,10562571756601608;0,012629161882893225;0,3333333333333333;3,155797101449275;0,008627269024479299;1,3415614236509759;Banco Falabella
['fácil'];['amigable'];1;1;0,10562571756601608;0,03788748564867968;0,012629161882893225;0,11956521739130434;3,155797101449275;0,008627269024479299;1,0927697693866847;Banco Falabella
['transferir'];['dejar'];1;1;0,03673938002296211;0,05855338691159587;0,012629161882893225;0,34374999999999994;5,870710784313725;0,010477946749516569;1,4345853151823302;Banco Falabella
['dejar'];['transferir'];1;1;0,05855338691159587;0,03673938002296211;0,012629161882893225;0,2156862745098039;5,870710784313725;0,010477946749516569;1,2281572904707234;Banco Falabella
['pago'];['tarjeta'];1;1;0,04822043628013777;0,07462686567164178;0,012629161882893225;0,26190476190476186;3,5095238095238095;0,009030621861987422;1,253731343283582;Banco Falabella
['tarjeta'];['pago'];1;1;0,07462686567164178;0,04822043628013777;0,012629161882893225;0,16923076923076924;3,50952380952381;0,009030621861987422;1,1456605859590936;Banco Falabella
['problema'];['app'];1;1;0,08495981630309989;0,1182548794489093;0,011481056257175661;0,13513513513513514;1,1427446864340067;0,0014341434222511044;1,0195177956371986;Banco Falabella
['pagar'];['pago'];1;1;0,0574052812858783;0,04822043628013777;0,011481056257175661;0,2;4,147619047619048;0,00871294854878658;1,1897244546498278;Banco Falabella
['problema'];['banco'];1;1;0,08495981630309989;0,10562571756601608;0,011481056257175661;0,13513513513513514;1,2793772032902468;0,002507114695883824;1,034120264064294;Banco Falabella
['pago'];['pagar'];1;1;0,04822043628013777;0,0574052812858783;0,011481056257175661;0,2380952380952381;4,147619047619048;0,00871294854878658;1,2371555683122848;Banco Falabella
['banco'];['problema'];1;1;0,10562571756601608;0,08495981630309989;0,011481056257175661;0,10869565217391305;1,2793772032902468;0,002507114695883824;1,0266304500014;Banco Falabella
['pago'];['banco'];1;1;0,04822043628013777;0,10562571756601608;0,011481056257175661;0,2380952380952381;2,2541407867494825;0,0063877380737397535;1,173866245694604;Banco Falabella
['banco'];['pago'];1;1;0,10562571756601608;0,04822043628013777;0,011481056257175661;0,10869565217391305;2,2541407867494825;0,0063877380737397535;1,0678502422222846;Banco Falabella
['app'];['problema'];1;1;0,1182548794489093;0,08495981630309989;0,011481056257175661;0,0970873786407767;1,1427446864340067;0,0014341434222511044;1,0134316012987172;Banco Falabella
['problema'];['dejar'];1;1;0,08495981630309989;0,05855338691159587;0,010332950631458095;0,12162162162162163;2,077106518282989;0,005358265635524577;1,0718007595160293;Banco Falabella
['caer'];['app'];1;1;0,03903559127439724;0,1182548794489093;0,010332950631458095;0,2647058823529412;2,2384351798972015;0,005716801491087353;1,1991733639494833;Banco Falabella
['app'];['caer'];1;1;0,1182548794489093;0,03903559127439724;0,010332950631458095;0,08737864077669903;2,238435179897202;0,005716801491087353;1,0529716393482669;Banco Falabella
['aumentar'];['cupo'];1;1;0,011481056257175661;0,03214695752009185;0,010332950631458095;0,9;27,996428571428574;0,009963869603672884;9,678530424799083;Banco Falabella
['transferir'];['contacto'];1;1;0,03673938002296211;0,018369690011481057;0,010332950631458095;0,28125;15,310546875;0,00965805960922228;1,365746518244896;Banco Falabella
['funcionar'];['tarjeta'];1;1;0,0505166475315729;0,07462686567164178;0,010332950631458095;0,20454545454545456;2,740909090909091;0,006563051561937729;1,1633262260127932;Banco Falabella
['dejar'];['problema'];1;1;0,05855338691159587;0,08495981630309989;0,010332950631458095;0,17647058823529413;2,077106518282989;0,005358265635524577;1,1111202230605215;Banco Falabella
['cupo'];['aumentar'];1;1;0,03214695752009185;0,011481056257175661;0,010332950631458095;0,32142857142857145;27,99642857142857;0,009963869603672884;1,4567647591999515;Banco Falabella
['cupo'];['aumento'];1;1;0,03214695752009185;0,010332950631458095;0,010332950631458095;0,32142857142857145;31,107142857142858;0,010000777706451405;1,458456704332588;Banco Falabella
['tarjeta'];['dato'];1;1;0,07462686567164178;0,016073478760045924;0,010332950631458095;0,13846153846153847;8,614285714285716;0,00913343729115616;1,1420575692963753;Banco Falabella
['aumento'];['cupo'];1;1;0,010332950631458095;0,03214695752009185;0,010332950631458095;1,0;31,107142857142858;0,010000777706451405;inf;Banco Falabella
['dato'];['tarjeta'];1;1;0,016073478760045924;0,07462686567164178;0,010332950631458095;0,6428571428571429;8,614285714285716;0,00913343729115616;2,5910447761194035;Banco Falabella
['tarjeta'];['funcionar'];1;1;0,07462686567164178;0,0505166475315729;0,010332950631458095;0,13846153846153847;2,740909090909091;0,006563051561937729;1,1020788912579957;Banco Falabella
['contacto'];['transferir'];1;1;0,018369690011481057;0,03673938002296211;0,010332950631458095;0,5625;15,310546875;0,00965805960922228;2,201738559947515;Banco Falabella
['aplicación'];['fácil'];1;1;0,13432835820895522;0,10562571756601608;0,010332950631458095;0,07692307692307693;0,7282608695652174;-0,003855578593827647;0,9689054726368159;Banco Falabella
['tarjeta'];['pagar'];1;1;0,07462686567164178;0,0574052812858783;0,010332950631458095;0,13846153846153847;2,412;0,006048974416094042;1,0940831556503199;Banco Falabella
['pagar'];['tarjeta'];1;1;0,0574052812858783;0,07462686567164178;0,010332950631458095;0,18;2,412;0,006048974416094042;1,1285038223516564;Banco Falabella
['actualización'];['dejar'];1;1;0,030998851894374284;0,05855338691159587;0,010332950631458095;0,3333333333333333;5,692810457516339;0,008517862862671541;1,412169919632606;Banco Falabella
['dejar'];['actualización'];1;1;0,05855338691159587;0,030998851894374284;0,010332950631458095;0,17647058823529413;5,69281045751634;0,008517862862671541;1,176644251271117;Banco Falabella
['tarjeta'];['aplicación'];1;1;0,07462686567164178;0,13432835820895522;0,010332950631458095;0,13846153846153847;1,0307692307692309;0,0003084462875062137;1,0047974413646055;Banco Falabella
['aplicación'];['tarjeta'];1;1;0,13432835820895522;0,07462686567164178;0,010332950631458095;0,07692307692307693;1,0307692307692309;0,0003084462875062137;1,0024875621890548;Banco Falabella
['fácil'];['aplicación'];1;1;0,10562571756601608;0,13432835820895522;0,010332950631458095;0,09782608695652174;0,7282608695652174;-0,003855578593827647;0,959539651141881;Banco Falabella
['aplicación'];['funcionar'];1;1;0,13432835820895522;0,0505166475315729;0,009184845005740528;0,06837606837606838;1,3535353535353538;0,0023990266806038696;1,0191702040257429;Banco Falabella
['app'];['tarjeta'];1;1;0,1182548794489093;0,07462686567164178;0,009184845005740528;0,07766990291262135;1,0407766990291263;0,0003598540020905809;1,003299293008641;Banco Falabella
['tarjeta'];['app'];1;1;0,07462686567164178;0,1182548794489093;0,009184845005740528;0,1230769230769231;1,0407766990291263;0,0003598540020905809;1,0054988216810683;Banco Falabella
['funcionar'];['aplicación'];1;1;0,0505166475315729;0,13432835820895522;0,009184845005740528;0,18181818181818182;1,3535353535353536;0,0023990266806038696;1,0580431177446104;Banco Falabella
['aplicación'];['error'];1;1;0,13432835820895522;0,03788748564867968;0,009184845005740528;0,06837606837606838;1,804713804713805;0,0040954812618880345;1,032726276872518;Banco Falabella
['error'];['aplicación'];1;1;0,03788748564867968;0,13432835820895522;0,009184845005740528;0,24242424242424243;1,8047138047138047;0,0040954812618880345;1,1426865671641793;Banco Falabella
['dejar'];['pagar'];1;1;0,05855338691159587;0,0574052812858783;0,009184845005740528;0,1568627450980392;2,732549019607843;0,005823571359839502;1,1179611780097722;Banco Falabella
['pagar'];['dejar'];1;1;0,0574052812858783;0,05855338691159587;0,009184845005740528;0,16;2,732549019607843;0,005823571359839502;1,1207697774861956;Banco Falabella
['transferencia'];['dejar'];1;1;0,04362801377726751;0,05855338691159587;0,009184845005740528;0,2105263157894737;3,5954592363261098;0,006630277034855749;1,192499043245312;Banco Falabella
['banco'];['transferencia'];1;1;0,10562571756601608;0,04362801377726751;0,009184845005740528;0,08695652173913043;1,9931350114416475;0,004576604744536613;1,0474550325296592;Banco Falabella
['transferencia'];['banco'];1;1;0,04362801377726751;0,10562571756601608;0,009184845005740528;0,2105263157894737;1,9931350114416477;0,004576604744536613;1,1328740910830464;Banco Falabella
['dejar'];['transferencia'];1;1;0,05855338691159587;0,04362801377726751;0,009184845005740528;0,1568627450980392;3,5954592363261093;0,006630277034855749;1,1343016580781244;Banco Falabella
['error'];['problema'];1;1;0,03788748564867968;0,08495981630309989;0,009184845005740528;0,24242424242424243;2,8533988533988532;0,0059659311848423695;1,207853042479908;Banco Falabella
['app'];['dejar'];1;1;0,1182548794489093;0,05855338691159587;0,009184845005740528;0,07766990291262135;1,326480106605749;0,002260621295184415;1,020726327874796;Banco Falabella
['dejar'];['app'];1;1;0,05855338691159587;0,1182548794489093;0,009184845005740528;0,1568627450980392;1,326480106605749;0,002260621295184415;1,0457907243745495;Banco Falabella
['problema'];['error'];1;1;0,08495981630309989;0,03788748564867968;0,009184845005740528;0,10810810810810811;2,8533988533988537;0,0059659311848423695;1,0787322130605712;Banco Falabella
['rápido'];['aplicación'];1;1;0,07807118254879448;0,13432835820895522;0,009184845005740528;0,11764705882352942;0,8758169934640524;-0,0013023287694706714;0,9810945273631841;Banco Falabella
['aplicación'];['rápido'];1;1;0,13432835820895522;0,07807118254879448;0,009184845005740528;0,06837606837606838;0,8758169934640524;-0,0013023287694706714;0,9895933178145967;Banco Falabella
['fácil'];['banco'];1;1;0,10562571756601608;0,10562571756601608;0,008036739380022962;0,07608695652173914;0,7203449905482042;-0,0031200528313128344;0,9680286351050179;Banco Falabella
['banco'];['fácil'];1;1;0,10562571756601608;0,10562571756601608;0,008036739380022962;0,07608695652173914;0,7203449905482042;-0,0031200528313128344;0,9680286351050179;Banco Falabella
['dejar'];['tarjeta'];1;1;0,05855338691159587;0,07462686567164178;0,008036739380022962;0,13725490196078433;1,8392156862745102;0,003667083640351629;1,0725915875169607;Banco Falabella
['tarjeta'];['dejar'];1;1;0,07462686567164178;0,05855338691159587;0,008036739380022962;0,1076923076923077;1,83921568627451;0,003667083640351629;1,0550694801852807;Banco Falabella
['problema'];['tarjeta'];1;1;0,08495981630309989;0,07462686567164178;0,008036739380022962;0,0945945945945946;1,2675675675675677;0,001696454581284165;1,0220539095566943;Banco Falabella
['tarjeta'];['problema'];1;1;0,07462686567164178;0,08495981630309989;0,008036739380022962;0,1076923076923077;1,2675675675675677;0,001696454581284165;1,0254760679361812;Banco Falabella
['problema'];['pagar'];1;1;0,08495981630309989;0,0574052812858783;0,008036739380022962;0,0945945945945946;1,6478378378378378;0,0031595972271469637;1,0410747639529105;Banco Falabella
['actualizar'];['app'];1;1;0,02640642939150402;0,1182548794489093;0,008036739380022962;0,30434782608695654;2,57365977205572;0,004914050255654519;1,267508610792193;Banco Falabella
['problema'];['transferencia'];1;1;0,08495981630309989;0,04362801377726751;0,008036739380022962;0,0945945945945946;2,168207681365576;0,004330111343837204;1,0562914474698837;Banco Falabella
['transferir'];['problema'];1;1;0,03673938002296211;0,08495981630309989;0,008036739380022962;0,21875;2,5747466216216215;0,004915368402182324;1,1712514351320322;Banco Falabella
['seguro'];['rápido'];1;1;0,029850746268656716;0,07807118254879448;0,008036739380022962;0,2692307692307692;3,448529411764706;0,005706256318864918;1,2615868028279653;Banco Falabella
['cuenta'];['problema'];1;1;0,02525832376578645;0,08495981630309989;0,008036739380022962;0,3181818181818182;3,745085995085995;0,005890796832757523;1,3420589360887867;Banco Falabella
['problema'];['cuenta'];1;1;0,08495981630309989;0,02525832376578645;0,008036739380022962;0,0945945945945946;3,7450859950859954;0,005890796832757523;1,0765803588258478;Banco Falabella
['transferir'];['banco'];1;1;0,03673938002296211;0,10562571756601608;0,008036739380022962;0,21875;2,070991847826087;0,004156116002167033;1,1447990815154996;Banco Falabella
['banco'];['transferir'];1;1;0,10562571756601608;0,03673938002296211;0,008036739380022962;0,07608695652173914;2,070991847826087;0,004156116002167033;1,0425879651516174;Banco Falabella
['rápido'];['seguro'];1;1;0,07807118254879448;0,029850746268656716;0,008036739380022962;0,10294117647058824;3,448529411764706;0,005706256318864918;1,0814778566185466;Banco Falabella
['dejar'];['pasar'];1;1;0,05855338691159587;0,012629161882893225;0,008036739380022962;0,13725490196078433;10,868092691622104;0,007297259177924736;1,1444525623630102;Banco Falabella
['pasar'];['dejar'];1;1;0,012629161882893225;0,05855338691159587;0,008036739380022962;0,6363636363636364;10,868092691622103;0,007297259177924736;2,5889781859931116;Banco Falabella
['problema'];['transferir'];1;1;0,08495981630309989;0,03673938002296211;0,008036739380022962;0,0945945945945946;2,5747466216216215;0,004915368402182324;1,0638997892283704;Banco Falabella
['transferencia'];['problema'];1;1;0,04362801377726751;0,08495981630309989;0,008036739380022962;0,1842105263157895;2,168207681365576;0,004330111343837204;1,1216621606607162;Banco Falabella
['dejar'];['banco'];1;1;0,05855338691159587;0,10562571756601608;0,008036739380022962;0,13725490196078433;1,2994458653026428;0,0018519958715650748;1,0366611000939359;Banco Falabella
['app'];['actualizar'];1;1;0,1182548794489093;0,02640642939150402;0,008036739380022962;0,06796116504854369;2,5736597720557195;0,004914050255654519;1,0445847684653653;Banco Falabella
['pagar'];['banco'];1;1;0,0574052812858783;0,10562571756601608;0,008036739380022962;0,13999999999999999;1,3254347826086954;0,001973265352123072;1,0399700958534697;Banco Falabella
['banco'];['pagar'];1;1;0,10562571756601608;0,0574052812858783;0,008036739380022962;0,07608695652173914;1,3254347826086956;0,001973265352123072;1,0202201661376376;Banco Falabella
['problema'];['solucionar'];1;1;0,08495981630309989;0,011481056257175661;0,008036739380022962;0,0945945945945946;8,239189189189188;0,007061310949447762;1,091797042342821;Banco Falabella
['fácil'];['excelente'];1;1;0,10562571756601608;0,10677382319173363;0,008036739380022962;0,07608695652173914;0,7125993454885461;-0,003241322311870831;0,9667859796042412;Banco Falabella
['banco'];['dejar'];1;1;0,10562571756601608;0,05855338691159587;0,008036739380022962;0,07608695652173914;1,2994458653026428;0,0018519958715650748;1,018977510636861;Banco Falabella
['práctico'];['fácil'];1;1;0,010332950631458095;0,10562571756601608;0,008036739380022962;0,7777777777777778;7,363526570048309;0,006945314055000982;4,024684270952928;Banco Falabella
['cupo'];['app'];1;1;0,03214695752009185;0,1182548794489093;0,008036739380022962;0,25;2,1140776699029127;0,004235204793835292;1,1756601607347876;Banco Falabella
['app'];['cupo'];1;1;0,1182548794489093;0,03214695752009185;0,008036739380022962;0,06796116504854369;2,1140776699029127;0,004235204793835292;1,0384256601607347;Banco Falabella
